county_name,year,Acres
POLK,1997,5229.0
TILLAMOOK,2012,2269.0
TILLAMOOK,2007,1552.0
TILLAMOOK,2002,2182.0
TILLAMOOK,1997,2373.0
WASHINGTON,2012,5318.0
WASHINGTON,2007,6550.0
WASHINGTON,2002,5730.0
WASHINGTON,1997,7168.0
YAMHILL,2012,6643.0
YAMHILL,2007,7434.0
YAMHILL,2002,6515.0
YAMHILL,1997,7776.0
GILLIAM,2012,177.0
GILLIAM,2007,599.0
GILLIAM,1997,225.0
HOOD RIVER,2012,3412.0
HOOD RIVER,2007,4565.0
HOOD RIVER,2002,4670.0
HOOD RIVER,1997,4985.0
MORROW,2012,1140.0
MORROW,2007,320.0
MORROW,2002,1185.0
MORROW,1997,1261.0
SHERMAN,2012,560.0
SHERMAN,2007,289.0
SHERMAN,1997,389.0
WASCO,2012,3056.0
WASCO,2007,3617.0
WASCO,2002,2812.0
WASCO,1997,3224.0
BAKER,2012,5131.0
BAKER,2007,4451.0
BAKER,2002,5633.0
BAKER,1997,5790.0
UMATILLA,2012,4917.0
UMATILLA,2007,3036.0
UMATILLA,2002,3282.0
UMATILLA,1997,6117.0
UNION,2012,4109.0
UNION,2007,3831.0
UNION,2002,3614.0
UNION,1997,5223.0
WALLOWA,2012,2777.0
WALLOWA,2007,2645.0
WALLOWA,2002,2637.0
WALLOWA,1997,2938.0
COOS,2012,2629.0
COOS,2007,3424.0
COOS,2002,2447.0
COOS,1997,2722.0
CURRY,2012,629.0
CURRY,2007,818.0
CURRY,2002,785.0
CURRY,1997,490.0
DOUGLAS,2012,6478.0
DOUGLAS,2007,6204.0
DOUGLAS,2002,5545.0
DOUGLAS,1997,8474.0
JACKSON,2012,4168.0
JACKSON,2007,4679.0
JACKSON,2002,4974.0
JACKSON,1997,4039.0
JOSEPHINE,2012,1573.0
JOSEPHINE,2007,2228.0
JOSEPHINE,2002,971.0
JOSEPHINE,1997,1819.0
CROOK,2012,2985.0
CROOK,2007,3064.0
CROOK,2002,2785.0
CROOK,1997,2653.0
DESCHUTES,2012,3191.0
DESCHUTES,2007,3468.0
DESCHUTES,2002,3155.0
DESCHUTES,1997,3680.0
GRANT,2012,2140.0
GRANT,2007,3136.0
GRANT,2002,2002.0
GRANT,1997,2368.0
HARNEY,2012,2773.0
HARNEY,2007,3114.0
HARNEY,2002,2790.0
HARNEY,1997,3170.0
JEFFERSON,2012,2108.0
JEFFERSON,2007,2734.0
JEFFERSON,2002,2721.0
JEFFERSON,1997,2838.0
KLAMATH,2012,4184.0
KLAMATH,2007,7215.0
KLAMATH,2002,4490.0
KLAMATH,1997,8099.0
LAKE,2012,2221.0
LAKE,2007,1909.0
LAKE,2002,2039.0
LAKE,1997,2830.0
MALHEUR,2012,10067.0
MALHEUR,2007,11529.0
MALHEUR,2002,12263.0
MALHEUR,1997,12763.0
WHEELER,2012,706.0
WHEELER,2007,738.0
WHEELER,1997,811.0
BENTON,2012,6992.0
BENTON,2007,3871.0
BENTON,2002,5251.0
BENTON,1997,9410.0
CLACKAMAS,2012,11931.0
CLACKAMAS,2007,12578.0
CLACKAMAS,2002,11048.0
CLACKAMAS,1997,5809.0
LANE,2012,8996.0
LANE,2007,9511.0
LANE,2002,11063.0
LANE,1997,13167.0
LINN,2012,30332.0
LINN,2007,35515.0
LINN,2002,41658.0
LINN,1997,52571.0
MARION,2012,39350.0
MARION,2007,43972.0
MARION,2002,47266.0
MARION,1997,55347.0
MULTNOMAH,2012,4146.0
MULTNOMAH,2007,1757.0
MULTNOMAH,2002,2621.0
MULTNOMAH,1997,1938.0
POLK,2012,18207.0
POLK,2007,21319.0
POLK,2002,19216.0
POLK,1997,21449.0
WASHINGTON,2012,10098.0
WASHINGTON,2007,14442.0
WASHINGTON,2002,20029.0
WASHINGTON,1997,20503.0
YAMHILL,2012,14307.0
YAMHILL,2007,21015.0
YAMHILL,2002,27158.0
YAMHILL,1997,22614.0
GILLIAM,2012,4680.0
GILLIAM,2007,4262.0
GILLIAM,2002,9026.0
GILLIAM,1997,12101.0
MORROW,2012,20100.0
MORROW,2007,18400.0
MORROW,2002,26386.0
MORROW,1997,27854.0
SHERMAN,2012,21568.0
SHERMAN,2007,20022.0
SHERMAN,2002,13587.0
SHERMAN,1997,27259.0
WASCO,2012,8021.0
WASCO,2007,7191.0
WASCO,2002,15742.0
WASCO,1997,20046.0
BAKER,2012,9758.0
BAKER,2007,11659.0
BAKER,2002,20359.0
BAKER,1997,17555.0
UMATILLA,2012,46131.0
UMATILLA,2007,47130.0
UMATILLA,2002,57454.0
UMATILLA,1997,73824.0
UNION,2012,14747.0
UNION,2007,18526.0
UNION,2002,24495.0
UNION,1997,29355.0
WALLOWA,2012,9205.0
WALLOWA,2007,15954.0
WALLOWA,2002,19250.0
WALLOWA,1997,18555.0
DOUGLAS,2012,3437.0
DOUGLAS,2007,2167.0
DOUGLAS,2002,3288.0
DOUGLAS,1997,4212.0
JACKSON,2007,1841.0
JACKSON,2002,4343.0
JACKSON,1997,3353.0
CROOK,2012,10187.0
CROOK,2007,9250.0
CROOK,2002,11555.0
CROOK,1997,13153.0
DESCHUTES,2002,3470.0
DESCHUTES,1997,2315.0
GRANT,2012,6820.0
GRANT,2007,3350.0
GRANT,2002,4750.0
GRANT,1997,4094.0
HARNEY,2012,22493.0
HARNEY,2007,26771.0
HARNEY,2002,26118.0
HARNEY,1997,27213.0
JEFFERSON,2012,12015.0
JEFFERSON,2007,14397.0
JEFFERSON,2002,17476.0
JEFFERSON,1997,16265.0
KLAMATH,2012,19688.0
KLAMATH,2007,27123.0
KLAMATH,2002,42525.0
KLAMATH,1997,35164.0
LAKE,2012,19586.0
LAKE,2007,27096.0
LAKE,2002,28377.0
LAKE,1997,24452.0
MALHEUR,2012,48337.0
MALHEUR,2007,46184.0
MALHEUR,2002,47984.0
MALHEUR,1997,53404.0
WHEELER,2012,2528.0
WHEELER,2007,2108.0
WHEELER,2002,3198.0
WHEELER,1997,3700.0
BENTON,2012,9865.0
BENTON,2007,11585.0
BENTON,2002,15025.0
BENTON,1997,18292.0
CLACKAMAS,2012,3551.0
CLACKAMAS,2007,5285.0
CLACKAMAS,2002,6009.0
CLACKAMAS,1997,5972.0
COLUMBIA,2012,200.0
COLUMBIA,2007,420.0
COLUMBIA,2002,390.0
LANE,2012,10579.0
LANE,2007,12225.0
LANE,2002,6010.0
LANE,1997,14314.0
LINN,2012,53008.0
LINN,2007,62172.0
LINN,2002,67386.0
LINN,1997,67910.0
MARION,2012,45861.0
MARION,2007,34202.0
MARION,2002,34229.0
MARION,1997,41481.0
MULTNOMAH,2002,3081.0
POLK,2012,16533.0
POLK,2007,22240.0
POLK,2002,24216.0
POLK,1997,14003.0
WASHINGTON,2012,19003.0
WASHINGTON,2007,24467.0
WASHINGTON,2002,18623.0
WASHINGTON,1997,19505.0
YAMHILL,2012,22090.0
YAMHILL,2007,22292.0
YAMHILL,2002,18264.0
YAMHILL,1997,23394.0
GILLIAM,2012,3371.0
GILLIAM,2002,2636.0
GILLIAM,1997,5537.0
MORROW,2012,15630.0
MORROW,2007,19131.0
MORROW,2002,14554.0
MORROW,1997,22683.0
SHERMAN,2012,14271.0
SHERMAN,2007,14966.0
SHERMAN,2002,11674.0
SHERMAN,1997,15762.0
WASCO,2012,8188.0
WASCO,2007,9345.0
WASCO,2002,12789.0
WASCO,1997,13273.0
BAKER,2012,10666.0
BAKER,2007,10431.0
BAKER,2002,9426.0
BAKER,1997,14644.0
UMATILLA,2012,49367.0
UMATILLA,2007,48595.0
UMATILLA,2002,44128.0
UMATILLA,1997,67982.0
UNION,2012,29825.0
UNION,2007,31678.0
UNION,2002,31272.0
UNION,1997,31032.0
WALLOWA,2012,15079.0
WALLOWA,2007,7584.0
WALLOWA,2002,11919.0
WALLOWA,1997,9332.0
COOS,2012,1248.0
COOS,2007,1005.0
COOS,2002,1374.0
COOS,1997,694.0
CURRY,2012,590.0
CURRY,2002,732.0
CURRY,1997,341.0
DOUGLAS,2012,1691.0
DOUGLAS,2007,3224.0
DOUGLAS,2002,3736.0
DOUGLAS,1997,7491.0
JACKSON,2012,435.0
JACKSON,2007,3658.0
JACKSON,2002,3103.0
JACKSON,1997,3350.0
JOSEPHINE,2007,426.0
CROOK,2012,1857.0
CROOK,2007,2803.0
CROOK,2002,4955.0
CROOK,1997,5969.0
DESCHUTES,2012,3561.0
DESCHUTES,2007,3277.0
DESCHUTES,2002,1765.0
DESCHUTES,1997,1777.0
GRANT,2012,3053.0
GRANT,2007,3495.0
GRANT,2002,2802.0
GRANT,1997,3842.0
HARNEY,2012,8353.0
HARNEY,2007,16334.0
HARNEY,2002,14342.0
HARNEY,1997,19610.0
JEFFERSON,2012,15187.0
JEFFERSON,2007,11893.0
JEFFERSON,2002,18410.0
JEFFERSON,1997,8155.0
KLAMATH,2012,23916.0
KLAMATH,2007,28584.0
KLAMATH,2002,32441.0
KLAMATH,1997,25499.0
LAKE,2012,8852.0
LAKE,2007,18278.0
LAKE,2002,20903.0
LAKE,1997,15573.0
MALHEUR,2012,25817.0
MALHEUR,2007,24060.0
MALHEUR,2002,31244.0
MALHEUR,1997,16947.0
WHEELER,2012,1004.0
WHEELER,2007,1104.0
WHEELER,2002,584.0
WHEELER,1997,1039.0
BENTON,2012,331.0
BENTON,2007,392.0
BENTON,2002,359.0
BENTON,1997,273.0
CLACKAMAS,2012,2205.0
CLACKAMAS,2007,2267.0
CLACKAMAS,1997,2310.0
CLATSOP,2007,26.0
CLATSOP,2002,46.0
CLATSOP,1997,40.0
COLUMBIA,2012,198.0
COLUMBIA,2007,203.0
COLUMBIA,2002,228.0
LANE,2012,1289.0
LANE,2007,1185.0
LANE,2002,1041.0
LANE,1997,918.0
LINCOLN,2012,62.0
LINCOLN,2007,52.0
LINN,2012,719.0
LINN,2007,641.0
LINN,2002,616.0
LINN,1997,538.0
MARION,2012,1264.0
MARION,2007,1334.0
MARION,2002,1608.0
MARION,1997,1276.0
MULTNOMAH,2012,493.0
MULTNOMAH,2007,423.0
MULTNOMAH,2002,582.0
MULTNOMAH,1997,488.0
POLK,2012,368.0
POLK,2007,402.0
POLK,2002,378.0
POLK,1997,340.0
TILLAMOOK,2012,52.0
TILLAMOOK,2002,18.0
TILLAMOOK,1997,29.0
WASHINGTON,2012,1150.0
WASHINGTON,2007,1111.0
WASHINGTON,2002,1180.0
YAMHILL,2012,959.0
YAMHILL,2007,875.0
YAMHILL,2002,1033.0
YAMHILL,1997,803.0
HOOD RIVER,2007,322.0
HOOD RIVER,2002,319.0
HOOD RIVER,1997,360.0
MORROW,2012,19.0
MORROW,2007,39.0
MORROW,2002,22.0
MORROW,1997,23.0
WASCO,2012,89.0
WASCO,2007,83.0
WASCO,2002,70.0
WASCO,1997,63.0
BAKER,2012,69.0
BAKER,2007,62.0
BAKER,2002,78.0
BAKER,1997,88.0
UMATILLA,2012,485.0
UMATILLA,2007,617.0
UMATILLA,2002,498.0
UMATILLA,1997,604.0
UNION,2012,314.0
UNION,2007,269.0
UNION,2002,308.0
UNION,1997,254.0
WALLOWA,2012,64.0
WALLOWA,2007,53.0
WALLOWA,2002,22.0
WALLOWA,1997,28.0
COOS,2012,108.0
COOS,2007,110.0
COOS,2002,134.0
COOS,1997,113.0
CURRY,2012,36.0
CURRY,2002,25.0
CURRY,1997,15.0
DOUGLAS,2012,502.0
DOUGLAS,2007,366.0
DOUGLAS,2002,516.0
DOUGLAS,1997,608.0
JACKSON,2012,799.0
JACKSON,2007,813.0
JACKSON,2002,882.0
JACKSON,1997,758.0
JOSEPHINE,2012,328.0
JOSEPHINE,2007,324.0
JOSEPHINE,2002,360.0
JOSEPHINE,1997,324.0
CROOK,2007,189.0
CROOK,2002,228.0
CROOK,1997,139.0
DESCHUTES,2012,357.0
DESCHUTES,2007,362.0
DESCHUTES,2002,331.0
GRANT,2012,21.0
GRANT,2007,22.0
HARNEY,2012,47.0
HARNEY,2007,31.0
HARNEY,2002,36.0
HARNEY,1997,33.0
JEFFERSON,2012,73.0
JEFFERSON,2007,27.0
JEFFERSON,2002,48.0
JEFFERSON,1997,90.0
KLAMATH,2012,110.0
KLAMATH,2007,98.0
KLAMATH,2002,103.0
KLAMATH,1997,169.0
LAKE,2002,16.0
MALHEUR,2012,218.0
MALHEUR,2007,150.0
MALHEUR,2002,124.0
MALHEUR,1997,139.0
BENTON,2012,1961.0
BENTON,2007,2431.0
BENTON,2002,2345.0
BENTON,1997,2697.0
CLACKAMAS,2012,11895.0
CLACKAMAS,2007,13255.0
CLACKAMAS,2002,16257.0
CLACKAMAS,1997,16120.0
CLATSOP,2012,401.0
CLATSOP,2007,628.0
CLATSOP,2002,535.0
CLATSOP,1997,446.0
COLUMBIA,2012,2358.0
COLUMBIA,2007,2629.0
COLUMBIA,2002,2928.0
COLUMBIA,1997,2428.0
LANE,2012,8105.0
LANE,2007,8954.0
LANE,2002,7791.0
LANE,1997,7413.0
LINCOLN,2012,495.0
LINCOLN,2007,362.0
LINCOLN,2002,504.0
LINCOLN,1997,553.0
LINN,2012,5816.0
LINN,2007,6043.0
LINN,2002,6320.0
LINN,1997,6144.0
MARION,2012,8625.0
MARION,2007,9393.0
MARION,2002,10213.0
MARION,1997,9902.0
MULTNOMAH,2012,1691.0
MULTNOMAH,2007,1801.0
MULTNOMAH,2002,2567.0
MULTNOMAH,1997,2288.0
POLK,2012,3796.0
POLK,2007,3697.0
POLK,2002,4006.0
POLK,1997,4004.0
TILLAMOOK,2012,220.0
TILLAMOOK,2007,272.0
TILLAMOOK,2002,174.0
TILLAMOOK,1997,213.0
WASHINGTON,2012,4463.0
WASHINGTON,2007,5686.0
WASHINGTON,2002,6600.0
WASHINGTON,1997,6686.0
YAMHILL,2012,7725.0
YAMHILL,2007,7484.0
YAMHILL,2002,7726.0
YAMHILL,1997,7382.0
HOOD RIVER,2012,2799.0
HOOD RIVER,2007,3095.0
HOOD RIVER,2002,3778.0
HOOD RIVER,1997,3944.0
MORROW,2012,268.0
MORROW,2007,297.0
MORROW,2002,290.0
MORROW,1997,316.0
WASCO,2012,890.0
WASCO,2007,1183.0
WASCO,2002,960.0
WASCO,1997,1131.0
BAKER,2012,801.0
BAKER,2007,1092.0
BAKER,2002,1318.0
BAKER,1997,1556.0
UMATILLA,2012,2993.0
UMATILLA,2007,3136.0
UMATILLA,2002,3039.0
UMATILLA,1997,3351.0
UNION,2012,2406.0
UNION,2007,1988.0
UNION,2002,2585.0
UNION,1997,2405.0
WALLOWA,2012,865.0
WALLOWA,2007,540.0
WALLOWA,2002,692.0
WALLOWA,1997,530.0
COOS,2012,985.0
COOS,2007,1114.0
COOS,2002,1508.0
COOS,1997,1213.0
CURRY,2012,283.0
CURRY,2007,282.0
CURRY,2002,210.0
CURRY,1997,167.0
DOUGLAS,2012,4203.0
DOUGLAS,2007,4771.0
DOUGLAS,2002,4948.0
DOUGLAS,1997,4651.0
JACKSON,2012,4922.0
JACKSON,2007,5539.0
JACKSON,2002,5292.0
JACKSON,1997,4761.0
JOSEPHINE,2012,1598.0
JOSEPHINE,2007,1846.0
JOSEPHINE,2002,1953.0
JOSEPHINE,1997,2089.0
CROOK,2012,1302.0
CROOK,2007,1682.0
CROOK,2002,1218.0
CROOK,1997,1305.0
DESCHUTES,2012,4029.0
DESCHUTES,2007,4920.0
DESCHUTES,2002,5617.0
DESCHUTES,1997,4636.0
GRANT,2012,444.0
GRANT,2007,396.0
GRANT,2002,511.0
GRANT,1997,586.0
HARNEY,2012,471.0
HARNEY,2007,510.0
HARNEY,2002,661.0
HARNEY,1997,613.0
JEFFERSON,2012,721.0
JEFFERSON,2007,857.0
JEFFERSON,2002,617.0
JEFFERSON,1997,799.0
KLAMATH,2012,2045.0
KLAMATH,2007,2207.0
KLAMATH,2002,2761.0
KLAMATH,1997,2160.0
LAKE,2012,231.0
LAKE,2007,199.0
LAKE,2002,346.0
LAKE,1997,364.0
MALHEUR,2012,2739.0
MALHEUR,2007,3070.0
MALHEUR,2002,3011.0
MALHEUR,1997,2724.0
BENTON,2012,835.0
BENTON,2007,1386.0
BENTON,2002,784.0
BENTON,1997,1553.0
CLACKAMAS,2012,4837.0
CLACKAMAS,2007,5708.0
CLACKAMAS,2002,4471.0
CLACKAMAS,1997,5734.0
CLATSOP,2012,208.0
CLATSOP,2007,497.0
CLATSOP,2002,345.0
CLATSOP,1997,320.0
COLUMBIA,2007,1127.0
COLUMBIA,2002,2016.0
COLUMBIA,1997,1925.0
LANE,2012,2876.0
LANE,2007,3453.0
LANE,2002,3464.0
LANE,1997,4376.0
LINCOLN,2012,202.0
LINCOLN,2007,337.0
LINCOLN,2002,313.0
LINCOLN,1997,212.0
LINN,2012,2394.0
LINN,2007,3145.0
LINN,2002,4182.0
LINN,1997,4398.0
MARION,2012,6137.0
MARION,2007,4862.0
MARION,2002,6399.0
MARION,1997,8978.0
MULTNOMAH,2012,446.0
MULTNOMAH,2007,837.0
MULTNOMAH,2002,1083.0
MULTNOMAH,1997,1173.0
POLK,2012,2528.0
POLK,2007,3616.0
POLK,2002,2752.0
POLK,1997,3047.0
TILLAMOOK,2012,709.0
TILLAMOOK,2007,602.0
TILLAMOOK,2002,954.0
TILLAMOOK,1997,553.0
WASHINGTON,2012,4034.0
WASHINGTON,2007,3360.0
WASHINGTON,2002,2925.0
WASHINGTON,1997,4296.0
YAMHILL,2012,4349.0
YAMHILL,2007,3633.0
YAMHILL,2002,3926.0
YAMHILL,1997,3039.0
HOOD RIVER,2012,2050.0
HOOD RIVER,2007,2862.0
HOOD RIVER,2002,2072.0
HOOD RIVER,1997,2699.0
MORROW,2007,170.0
MORROW,2002,480.0
MORROW,1997,1727.0
SHERMAN,2007,27.0
WASCO,2012,866.0
WASCO,2007,1083.0
WASCO,2002,1034.0
WASCO,1997,1188.0
BAKER,2012,1971.0
BAKER,2007,1306.0
BAKER,2002,1911.0
BAKER,1997,2217.0
UMATILLA,2012,2999.0
UMATILLA,2007,1514.0
UMATILLA,2002,2013.0
UMATILLA,1997,3455.0
UNION,2012,2023.0
UNION,2007,1143.0
UNION,2002,1377.0
UNION,1997,1659.0
WALLOWA,2012,425.0
WALLOWA,2007,445.0
WALLOWA,2002,776.0
WALLOWA,1997,725.0
COOS,2012,737.0
COOS,2007,1113.0
COOS,2002,1252.0
COOS,1997,1009.0
CURRY,2012,173.0
CURRY,2002,254.0
DOUGLAS,2012,3791.0
DOUGLAS,2007,2558.0
DOUGLAS,2002,2341.0
DOUGLAS,1997,2812.0
JACKSON,2012,1555.0
JACKSON,2007,1175.0
JACKSON,2002,2125.0
JACKSON,1997,2124.0
JOSEPHINE,2012,913.0
JOSEPHINE,2007,661.0
JOSEPHINE,2002,932.0
JOSEPHINE,1997,1002.0
CROOK,2012,1243.0
CROOK,2007,1910.0
CROOK,2002,802.0
CROOK,1997,942.0
DESCHUTES,2012,1802.0
DESCHUTES,2007,1809.0
DESCHUTES,2002,1345.0
DESCHUTES,1997,1559.0
GRANT,2012,100.0
GRANT,2007,152.0
GRANT,1997,366.0
HARNEY,2012,761.0
HARNEY,2007,732.0
HARNEY,2002,479.0
HARNEY,1997,435.0
JEFFERSON,2012,793.0
JEFFERSON,2007,734.0
JEFFERSON,2002,992.0
JEFFERSON,1997,1301.0
KLAMATH,2012,2576.0
KLAMATH,2007,2812.0
KLAMATH,2002,2226.0
KLAMATH,1997,4150.0
LAKE,2012,464.0
LAKE,2007,353.0
LAKE,2002,739.0
LAKE,1997,968.0
MALHEUR,2012,4501.0
MALHEUR,2007,4673.0
MALHEUR,2002,6591.0
MALHEUR,1997,6754.0
WHEELER,2007,318.0
WHEELER,1997,360.0
BENTON,2012,1099.0
BENTON,2007,1350.0
BENTON,2002,1236.0
BENTON,1997,1579.0
CLACKAMAS,2012,5020.0
CLACKAMAS,2007,3717.0
CLACKAMAS,2002,5983.0
CLACKAMAS,1997,6076.0
CLATSOP,2007,335.0
CLATSOP,2002,453.0
CLATSOP,1997,315.0
COLUMBIA,2007,1125.0
COLUMBIA,2002,1190.0
COLUMBIA,1997,986.0
LANE,2012,2218.0
LANE,2007,1664.0
LANE,2002,2498.0
LANE,1997,3490.0
LINCOLN,2012,298.0
LINCOLN,2007,375.0
LINCOLN,2002,324.0
LINCOLN,1997,350.0
LINN,2012,3420.0
LINN,2007,4354.0
LINN,2002,3744.0
LINN,1997,4268.0
MARION,2012,5186.0
MARION,2007,6207.0
MARION,2002,5806.0
MARION,1997,8455.0
MULTNOMAH,2012,944.0
MULTNOMAH,2007,616.0
MULTNOMAH,1997,265.0
POLK,2012,1974.0
POLK,2007,3258.0
POLK,2002,2611.0
POLK,1997,3029.0
TILLAMOOK,2012,325.0
TILLAMOOK,2007,1101.0
TILLAMOOK,2002,807.0
TILLAMOOK,1997,884.0
WASHINGTON,2012,2964.0
WASHINGTON,2007,3003.0
WASHINGTON,2002,4525.0
WASHINGTON,1997,4645.0
YAMHILL,2012,2830.0
YAMHILL,2007,2973.0
YAMHILL,2002,2566.0
YAMHILL,1997,3354.0
HOOD RIVER,2012,2235.0
HOOD RIVER,2007,2523.0
HOOD RIVER,2002,2045.0
HOOD RIVER,1997,1800.0
MORROW,2012,335.0
MORROW,2007,512.0
MORROW,2002,332.0
MORROW,1997,412.0
SHERMAN,1997,105.0
WASCO,2012,1061.0
WASCO,2007,399.0
WASCO,2002,562.0
WASCO,1997,813.0
BAKER,2012,1290.0
BAKER,2007,1840.0
BAKER,2002,2348.0
BAKER,1997,1316.0
UMATILLA,2012,1398.0
UMATILLA,2007,1886.0
UMATILLA,2002,1507.0
UMATILLA,1997,3002.0
UNION,2012,1687.0
UNION,2007,1712.0
UNION,2002,3116.0
UNION,1997,2354.0
WALLOWA,2012,1933.0
WALLOWA,2007,1538.0
WALLOWA,2002,1395.0
WALLOWA,1997,1520.0
COOS,2012,636.0
COOS,2007,899.0
COOS,2002,804.0
COOS,1997,918.0
CURRY,2007,211.0
DOUGLAS,2012,1285.0
DOUGLAS,2007,1975.0
DOUGLAS,2002,2632.0
DOUGLAS,1997,2017.0
JACKSON,2012,1203.0
JACKSON,2007,1274.0
JACKSON,2002,1214.0
JACKSON,1997,1470.0
JOSEPHINE,2012,631.0
JOSEPHINE,2007,483.0
JOSEPHINE,2002,431.0
JOSEPHINE,1997,750.0
CROOK,2012,1440.0
CROOK,2007,1135.0
CROOK,2002,632.0
CROOK,1997,651.0
DESCHUTES,2012,851.0
DESCHUTES,2007,900.0
DESCHUTES,2002,1694.0
DESCHUTES,1997,2376.0
GRANT,2012,1225.0
GRANT,2007,325.0
GRANT,2002,726.0
GRANT,1997,638.0
HARNEY,2012,708.0
HARNEY,2007,1465.0
HARNEY,2002,650.0
HARNEY,1997,185.0
JEFFERSON,2012,1350.0
JEFFERSON,2007,2592.0
JEFFERSON,2002,2774.0
JEFFERSON,1997,2728.0
KLAMATH,2012,4115.0
KLAMATH,2007,2829.0
KLAMATH,2002,2980.0
KLAMATH,1997,5144.0
LAKE,2012,1027.0
LAKE,2007,1614.0
LAKE,2002,2433.0
LAKE,1997,2420.0
MALHEUR,2012,5448.0
MALHEUR,2007,5093.0
MALHEUR,2002,6410.0
MALHEUR,1997,6679.0
WHEELER,2012,28.0
WHEELER,2002,74.0
BENTON,2012,1866.0
BENTON,2007,1156.0
BENTON,2002,885.0
BENTON,1997,1308.0
CLACKAMAS,2012,3395.0
CLACKAMAS,2007,3969.0
CLACKAMAS,2002,3923.0
CLACKAMAS,1997,4470.0
CLATSOP,2007,165.0
CLATSOP,2002,401.0
CLATSOP,1997,417.0
COLUMBIA,2012,554.0
COLUMBIA,2007,566.0
COLUMBIA,2002,352.0
COLUMBIA,1997,570.0
LANE,2012,1685.0
LANE,2007,2553.0
LANE,2002,2514.0
LANE,1997,3086.0
LINCOLN,2012,560.0
LINN,2012,3132.0
LINN,2007,2113.0
LINN,2002,2011.0
LINN,1997,2980.0
MARION,2012,5081.0
MARION,2007,5256.0
MARION,2002,5887.0
MARION,1997,5963.0
MULTNOMAH,2007,475.0
MULTNOMAH,1997,457.0
POLK,2012,1268.0
POLK,2007,2105.0
POLK,2002,2587.0
POLK,1997,1841.0
TILLAMOOK,2012,922.0
TILLAMOOK,2007,558.0
TILLAMOOK,2002,738.0
TILLAMOOK,1997,1489.0
WASHINGTON,2012,2647.0
WASHINGTON,2007,3825.0
WASHINGTON,2002,3721.0
WASHINGTON,1997,4679.0
YAMHILL,2012,1683.0
YAMHILL,2007,3474.0
YAMHILL,2002,3852.0
YAMHILL,1997,2997.0
HOOD RIVER,2012,1265.0
HOOD RIVER,2007,602.0
HOOD RIVER,2002,906.0
HOOD RIVER,1997,659.0
MORROW,1997,624.0
SHERMAN,1997,343.0
WASCO,2012,342.0
WASCO,2007,1048.0
WASCO,2002,704.0
WASCO,1997,1545.0
BAKER,2012,586.0
BAKER,2007,582.0
BAKER,2002,1211.0
BAKER,1997,1141.0
UMATILLA,2012,1871.0
UMATILLA,2007,1222.0
UMATILLA,2002,2324.0
UMATILLA,1997,1714.0
UNION,2012,1886.0
UNION,2007,1266.0
UNION,2002,1022.0
UNION,1997,1423.0
WALLOWA,2012,1033.0
WALLOWA,2007,953.0
WALLOWA,2002,732.0
WALLOWA,1997,1062.0
COOS,2012,967.0
COOS,2007,925.0
COOS,2002,480.0
COOS,1997,1033.0
DOUGLAS,2012,2234.0
DOUGLAS,2007,1710.0
DOUGLAS,2002,1243.0
DOUGLAS,1997,1419.0
JACKSON,2012,1171.0
JACKSON,2007,1901.0
JACKSON,2002,1534.0
JACKSON,1997,2055.0
JOSEPHINE,2012,203.0
JOSEPHINE,2002,379.0
CROOK,2012,437.0
CROOK,2007,1285.0
CROOK,2002,325.0
CROOK,1997,338.0
DESCHUTES,2012,1309.0
DESCHUTES,2007,387.0
DESCHUTES,2002,268.0
DESCHUTES,1997,1260.0
GRANT,2012,100.0
GRANT,2007,225.0
GRANT,2002,302.0
GRANT,1997,431.0
HARNEY,2012,427.0
HARNEY,2007,743.0
HARNEY,2002,525.0
HARNEY,1997,1024.0
JEFFERSON,2012,830.0
JEFFERSON,2007,934.0
JEFFERSON,2002,1247.0
JEFFERSON,1997,2248.0
KLAMATH,2012,1779.0
KLAMATH,2007,2808.0
KLAMATH,2002,2910.0
KLAMATH,1997,2528.0
LAKE,2012,1402.0
LAKE,2007,1114.0
LAKE,2002,787.0
LAKE,1997,1507.0
MALHEUR,2012,2626.0
MALHEUR,2007,4478.0
MALHEUR,2002,5145.0
MALHEUR,1997,7771.0
BENTON,2012,34187.0
BENTON,2007,37570.0
BENTON,2002,42660.0
BENTON,1997,28761.0
CLACKAMAS,2012,8102.0
CLACKAMAS,2007,12544.0
CLACKAMAS,1997,2609.0
LANE,2012,38512.0
LANE,2007,27178.0
LANE,2002,36339.0
LANE,1997,21963.0
LINN,2012,72595.0
LINN,2007,73357.0
LINN,2002,75977.0
LINN,1997,94531.0
MARION,2012,50935.0
MARION,2007,55147.0
MARION,2002,48975.0
MARION,1997,41400.0
POLK,2012,38923.0
POLK,2007,41846.0
POLK,2002,38302.0
POLK,1997,40209.0
WASHINGTON,2012,7971.0
WASHINGTON,2007,5501.0
YAMHILL,2012,24965.0
YAMHILL,2007,21036.0
YAMHILL,2002,19908.0
YAMHILL,1997,8768.0
GILLIAM,2012,114512.0
GILLIAM,2007,114660.0
GILLIAM,2002,112891.0
GILLIAM,1997,112579.0
MORROW,2012,226019.0
MORROW,2007,220337.0
MORROW,2002,191072.0
MORROW,1997,224038.0
SHERMAN,2012,120334.0
SHERMAN,2007,107012.0
SHERMAN,2002,114353.0
SHERMAN,1997,105778.0
WASCO,2012,56145.0
WASCO,2007,55115.0
WASCO,2002,75556.0
WASCO,1997,58521.0
BAKER,2012,50474.0
BAKER,2007,42361.0
